outcome_name,marker1_name,marker2_name,combination_type,beta_comp,p_comp,aic_comp,beta_A,p_A,aic_A,beta_B,p_B,aic_B,aic_gain,p_comp_fdr,p_comp_bonferroni,survives_fdr,survives_bonferroni
Heart Attack,Total Cholesterol (mg/dL),Fasting Glucose (mg/dL),Difference,-0.393737266962547,5.691150423489294e-07,846.9281686720606,-0.3811918844588805,0.00026247040910569957,855.888940969546,0.24147011730337067,0.0002549623379216744,859.0396107711837,8.960772297485391,9.000830982783727e-06,0.005463504406549723,True,True
Heart Attack,Fasting Glucose (mg/dL),Total Cholesterol (mg/dL),Difference,0.393737266962547,5.691150423489294e-07,846.9281686720606,0.24147011730337067,0.0002549623379216744,859.0396107711837,-0.3811918844588805,0.00026247040910569957,855.888940969546,8.960772297485391,9.000830982783727e-06,0.005463504406549723,True,True
Hypertension,HDL Cholesterol (mg/dL),Calcium (mg/dL),Ratio,-0.24508340349830612,4.941826327701525e-12,5694.983951582146,-0.22040427744585703,3.402576125659283e-10,5703.934102486688,0.13668473276023885,2.265429543028745e-05,5726.754943387281,8.95015090454217,1.2926848159655214e-10,4.7441532745934634e-08,True,True
High Cholesterol,Creatinine Kidney (mg/dL),Insulin (uIU/mL),Ratio,-0.22091822583553325,0.0002583041291846229,2782.0098459427154,0.01113970737905677,0.8010579734173858,2799.6902026662037,0.1463287297101855,0.00509496790556346,2790.884127406553,8.874281463837633,0.002640808988468988,1.0,True,False
Arthritis,Albumin (g/dL),Creatinine Kidney (mg/dL),Ratio,-0.17221410005744012,1.2640814607032585e-05,5045.489798851065,-0.11694708659569039,0.0011261677921758895,5054.328854930053,0.07076658471811469,0.03405394075096332,5060.529629414041,8.839056078988506,0.00016510451731634396,0.12135182022751281,True,False
Hypertension,Triglycerides (mg/dL),LDL Cholesterol (mg/dL),Difference,0.22982771488740864,3.3177929562956614e-07,2803.1925950039727,0.18985173205928807,3.0276102677587234e-05,2812.030999432626,-0.0996169974818828,0.026907983305755417,2824.4207730042826,8.83840442865312,5.463261128720128e-06,0.003185081238043835,True,True
Hypertension,LDL Cholesterol (mg/dL),Triglycerides (mg/dL),Difference,-0.22982771488740864,3.3177929562956614e-07,2803.1925950039727,-0.0996169974818828,0.026907983305755417,2824.4207730042826,0.18985173205928807,3.0276102677587234e-05,2812.030999432626,8.83840442865312,5.463261128720128e-06,0.003185081238043835,True,True
Arthritis,AST Liver Enzyme (U/L),ALT Liver Enzyme (U/L),Ratio,-0.11228991956594879,0.0024949541309648854,5039.2204406677965,-0.01922847585047861,0.6002006308964822,5048.3127278527145,0.02851414926071721,0.4563248906415538,5048.044041711833,8.823601044036877,0.02071934226406825,1.0,True,False
Hypertension,LDL Cholesterol (mg/dL),Triglycerides (mg/dL),Ratio,-0.25328868686583544,6.033183382416675e-07,2803.218216723078,-0.0996169974818828,0.026907983305755417,2824.4207730042826,0.18985173205928807,3.0276102677587234e-05,2812.030999432626,8.812782709547719,9.49484597888526e-06,0.005791856047120008,True,True
Stroke,Systolic BP (mmHg),Total Cholesterol (mg/dL),Difference,0.303456173724691,2.19100592358918e-05,1627.6211103832088,0.2069757396190231,0.0018305843203447274,1636.8509245106748,-0.22330902480965767,0.0021590830728028805,1636.4164720870149,8.795361703806066,0.0002700084321753033,0.2103365686645613,True,False
Stroke,Total Cholesterol (mg/dL),Systolic BP (mmHg),Difference,-0.303456173724691,2.19100592358918e-05,1627.6211103832088,-0.22330902480965767,0.0021590830728028805,1636.4164720870149,0.2069757396190231,0.0018305843203447274,1636.8509245106748,8.795361703806066,0.0002700084321753033,0.2103365686645613,True,False
Heart Attack,Albumin (g/dL),Creatinine Kidney (mg/dL),Ratio,-0.26965084899418196,0.0010115118532607417,1672.2156047332971,-0.10922115226041204,0.1255468913118729,1680.923102410372,0.07633882681806035,0.08855798740435938,1680.9138490579212,8.698244324624056,0.009256924491232717,1.0,True,False
Heart Attack,Total Cholesterol (mg/dL),Fasting Glucose (mg/dL),Ratio,-0.475295056417407,3.017184222304642e-06,847.2016544033559,-0.3811918844588805,0.00026247040910569957,855.888940969546,0.24147011730337067,0.0002549623379216744,859.0396107711837,8.687286566190096,4.291106449499935e-05,0.028964968534124565,True,True
Hypertension,Hemoglobin (g/dL),Triglycerides (mg/dL),Ratio,-0.2529241038369225,3.7878580324432185e-06,2836.0372863242947,-0.04379054261387092,0.40743297709209136,2857.9183152106557,0.18251140407193994,0.000590502625621222,2844.696691330392,8.659405006097131,5.324075711779633e-05,0.0363634371114549,True,True
Heart Attack,Albumin (g/dL),Triglycerides (mg/dL),Ratio,-0.38522048963799327,0.004301258783365034,859.1472632868683,-0.08484658291102343,0.40035642061053645,867.7593340857272,0.052730052348285796,0.473911874474789,868.0208237499577,8.612070798858895,0.03376294711390378,1.0,True,False
Heart Attack,Platelet Count (10^3/uL),Creatinine Kidney (mg/dL),Ratio,-0.40662757483276685,9.904611414555447e-05,1666.4905359423062,-0.2152325222248707,0.006038795549799599,1675.030724409803,0.07647858571094171,0.08780872436447554,1680.5579979562822,8.540188467496819,0.0011333047625713027,0.950842695797323,True,False
Heart Attack,Albumin (g/dL),hs-CRP Inflammation (mg/L),Ratio,-0.29827718709469014,0.0023569243367884698,1670.3946016813504,-0.11044546921112283,0.12107584277400871,1678.9129915293563,0.04340094396980462,0.4433699773785792,1680.7590354412114,8.518389848005882,0.01981729739365808,1.0,True,False
Thyroid Problem,Hemoglobin (g/dL),WBC Count (10^3/uL),Ratio,-0.14158713564001574,0.0034619412805647043,3356.791213502893,-0.030600843388690294,0.5471412114448564,3365.2498075082676,0.006634489414580483,0.8276270861390356,3365.5648996116747,8.458594005374835,0.02788140628642715,1.0,True,False
Heart Attack,Hemoglobin (g/dL),WBC Count (10^3/uL),Ratio,-0.213690534164373,0.003935751097855474,1700.5319712230416,-0.04228533543576544,0.5571953630136806,1708.9673936954352,0.023812272961626472,0.5043772263848071,1708.9744837557946,8.435422472393611,0.03114856598467647,1.0,True,False
Diabetes,Potassium (mmol/L),Triglycerides (mg/dL),Ratio,-0.6650047696728885,7.259844095672406e-13,1916.6162748398829,0.09632657363278485,0.07783776325614368,1975.8795643259725,0.37691143025786755,1.482555551803298e-12,1925.0404049403267,8.42413010044379,2.1248324182455822e-11,6.96945033184551e-09,True,True
Heart Attack,Fasting Glucose (mg/dL),Total Cholesterol (mg/dL),Ratio,0.32328123822591326,2.837037808994501e-07,847.4706227819877,0.24147011730337067,0.0002549623379216744,859.0396107711837,-0.3811918844588805,0.00026247040910569957,855.888940969546,8.41831818755827,4.794993479990705e-06,0.002723556296634721,True,True
Liver Condition,Platelet Count (10^3/uL),Uric Acid (mg/dL),Ratio,-0.35757088620536215,7.238717702989519e-05,2034.9851519719487,-0.21303577807858265,0.0030534671381106594,2043.3497812443895,0.15400841998462142,0.017755548081522573,2047.0457354932087,8.36462927244088,0.0008423235145296894,0.6949168994869938,True,False
Arthritis,Uric Acid (mg/dL),HDL Cholesterol (mg/dL),Ratio,0.17856982591882045,3.128242454361065e-06,5040.291362189691,0.13590585969241573,0.00026815445190628913,5048.628547659338,-0.1316105235444296,0.0004003818864022052,5049.110042899078,8.337185469647011,4.435912490674479e-05,0.030031127561866225,True,True
Arthritis,Albumin (g/dL),hs-CRP Inflammation (mg/L),Ratio,-0.23599425237615573,2.5712130298321825e-08,5016.558821006407,-0.11021194815316106,0.002195173135416221,5041.472424334837,0.1668646784767275,1.9095536528032675e-06,5024.8191707355545,8.260349729147492,4.897548628251776e-07,0.0002468364508638895,True,True
Diabetes,Insulin (uIU/mL),Total Cholesterol (mg/dL),Difference,0.6255126529614097,1.5502888588563605e-22,1868.9225667997214,0.6449480781308538,5.336511418593407e-17,1877.1530746123585,-0.42058568967553156,2.258219935865451e-11,1931.9645924794145,8.230507812637143,1.1190054921068466e-20,1.488277304502106e-18,True,True
Diabetes,Total Cholesterol (mg/dL),Insulin (uIU/mL),Difference,-0.6255126529614097,1.5502888588563605e-22,1868.9225667997214,-0.42058568967553156,2.258219935865451e-11,1931.9645924794145,0.6449480781308538,5.336511418593407e-17,1877.1530746123585,8.230507812637143,1.1190054921068466e-20,1.488277304502106e-18,True,True
High Cholesterol,Calcium (mg/dL),Body Mass Index (kg/m2),Ratio,-0.2590075638429069,2.2096610314318774e-13,5620.33743415553,0.11418370610674822,0.0004114646822701245,5662.938116345612,0.22478166889334344,6.7648203156476416e-12,5628.514207009442,8.176772853911643,7.070915300582008e-12,2.121274590174602e-09,True,True
Hypertension,BUN Kidney (mg/dL),Albumin (g/dL),Ratio,0.2582725420974317,8.071974133849581e-12,5695.661221542387,0.23314562621099683,1.438835152583186e-10,5703.817363844193,-0.09741034786983636,0.004529845065087955,5739.825291669546,8.15614230180654,2.0775054071033774e-10,7.749095168495598e-08,True,True
Stroke,WBC Count (10^3/uL),LDL Cholesterol (mg/dL),Ratio,0.2578101687109539,0.00015284579242092936,809.4872801432317,0.166238039249968,0.0374133764275411,817.6326549689533,-0.19711803007384973,0.05113759824052027,817.7979701216217,8.145374825721547,0.0016486737160010358,1.0,True,False
Arthritis,Sodium (mmol/L),hs-CRP Inflammation (mg/L),Ratio,-0.23212709900657472,2.622588897887881e-08,5016.68471947959,-0.08512826588340414,0.011742767684023795,5044.443340540243,0.1668646784767275,1.9095536528032675e-06,5024.8191707355545,8.13445125596445,4.975662731170683e-07,0.00025176853419723655,True,True
Liver Condition,Albumin (g/dL),Triglycerides (mg/dL),Ratio,-0.3512638996298185,0.003461157376822333,998.2360882332107,-0.08918844294465612,0.3444800820903593,1007.1474960117714,0.08600070503272177,0.15133069218193373,1006.3630631970314,8.126974963820658,0.02788140628642715,1.0,True,False
Diabetes,Calcium (mg/dL),Albumin (g/dL),Ratio,0.293632201529831,1.3571022271210714e-13,3923.3809615641517,-0.024319260476926497,0.5376575076142476,3976.435305399932,-0.29074342140210957,1.4474157125718921e-11,3931.4977212321855,8.116759668033865,4.41633267130925e-12,1.3028181380362286e-09,True,True
Liver Condition,Hemoglobin (g/dL),Creatinine Kidney (mg/dL),Ratio,0.20708225087698093,0.0013999600450464113,2042.711868645592,0.0982428786457925,0.17902436467375538,2050.7951682560433,-0.10901297699141842,0.2607575520718797,2050.993605248692,8.083299610451377,0.01245322482957017,1.0,True,False
Heart Attack,Total Cholesterol (mg/dL),Creatinine Kidney (mg/dL),Ratio,-0.521513827717622,1.7243612571680622e-08,1648.5936233660173,-0.3661187215151896,6.827255619578025e-07,1656.6721287337741,0.076256221968445,0.08911010432280653,1680.705089951721,8.078505367756861,3.357782569739026e-07,0.00016553868068813396,True,True
Heart Attack,AST Liver Enzyme (U/L),hs-CRP Inflammation (mg/L),Ratio,-0.27379542581752214,0.00821025513036619,1671.2253560339816,0.019534073498664224,0.7945641589297734,1679.7368227373545,0.04322085405645726,0.44571280840055727,1679.2728382927444,8.047482258762784,0.059040036892520915,1.0,False,False
Hypertension,Body Mass Index (kg/m2),Potassium (mmol/L),Difference,0.5353479274337604,1.9468857428051244e-52,5392.137081151024,0.5260140113605285,5.775955989613849e-51,5400.130466097044,-0.165773368901781,3.573325669443097e-07,5617.412365451608,7.993384946019432,6.230034376976397e-50,1.8690103130929194e-48,True,True
Hypertension,Potassium (mmol/L),Body Mass Index (kg/m2),Difference,-0.5353479274337604,1.9468857428051244e-52,5392.137081151024,-0.165773368901781,3.573325669443097e-07,5617.412365451608,0.5260140113605285,5.775955989613849e-51,5400.130466097044,7.993384946019432,6.230034376976397e-50,1.8690103130929194e-48,True,True
Hypertension,Potassium (mmol/L),ALT Liver Enzyme (U/L),Ratio,-0.212327681781512,4.028568525519738e-09,5709.634189905416,-0.16974378992547678,1.469888064187069e-07,5717.620410640071,0.16504413322225847,4.462997744822755e-07,5720.04488014597,7.986220734655035,8.352971456801184e-08,3.867425784498948e-05,True,True
Thyroid Problem,Calcium (mg/dL),WBC Count (10^3/uL),Ratio,-0.13210192509278354,0.005168067373314407,3274.922957304275,0.016386659608434103,0.7094301587909584,3282.868112850535,0.007393703623907053,0.8094613927380744,3282.9509924339827,7.945155546260139,0.040010844180498634,1.0,True,False
Hypertension,Triglycerides (mg/dL),Total Cholesterol (mg/dL),Difference,0.2357309669416522,1.7319411172252917e-05,2836.759634184593,0.18251140407193994,0.000590502625621222,2844.696691330392,-0.0770369039087781,0.09008281294449151,2855.7142247258944,7.937057145798917,0.0002184840305566728,0.16626634725362802,True,False
Hypertension,Total Cholesterol (mg/dL),Triglycerides (mg/dL),Difference,-0.2357309669416522,1.7319411172252917e-05,2836.759634184593,-0.0770369039087781,0.09008281294449151,2855.7142247258944,0.18251140407193994,0.000590502625621222,2844.696691330392,7.937057145798917,0.0002184840305566728,0.16626634725362802,True,False
Heart Attack,Sodium (mmol/L),Creatinine Kidney (mg/dL),Ratio,-0.2730981203347474,0.0015265511730770983,1673.0029507922131,-0.0657524765126389,0.2940612353138161,1682.1561591527238,0.07633882681806035,0.08855798740435938,1680.9138490579212,7.910898265708056,0.013432530945499673,1.0,True,False
Arthritis,HDL Cholesterol (mg/dL),BUN Kidney (mg/dL),Difference,-0.16936850384317062,5.278065267247218e-06,5040.62572384239,-0.1316105235444296,0.0004003818864022052,5049.110042899078,0.13051933735858298,0.0002709505792061794,5048.47459654953,7.848872707140799,7.343395154430913e-05,0.05066942656557329,True,False
Arthritis,BUN Kidney (mg/dL),HDL Cholesterol (mg/dL),Difference,0.16936850384317062,5.278065267247218e-06,5040.62572384239,0.13051933735858298,0.0002709505792061794,5048.47459654953,-0.1316105235444296,0.0004003818864022052,5049.110042899078,7.848872707140799,7.343395154430913e-05,0.05066942656557329,True,False
Heart Attack,Alkaline Phosphatase (U/L),LDL Cholesterol (mg/dL),Difference,0.3961469016959837,5.314064671952846e-06,840.6430972653699,0.22589973384865136,0.00251184074242222,852.9682728230237,-0.35441689168236185,0.0006102038881485324,848.4900811877055,7.846983922335653,7.361474870237709e-05,0.05101502085074732,True,False
Heart Attack,LDL Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Difference,-0.3961469016959837,5.314064671952846e-06,840.6430972653699,-0.35441689168236185,0.0006102038881485324,848.4900811877055,0.22589973384865136,0.00251184074242222,852.9682728230237,7.846983922335653,7.361474870237709e-05,0.05101502085074732,True,False
Heart Attack,Diastolic BP (mmHg),Triglycerides (mg/dL),Ratio,-0.42290085464624966,0.0017199236823752003,801.6994028382218,-0.17067615736788402,0.054980621933331204,809.5455616032996,0.05094997543551801,0.5009754952187335,812.720426604554,7.846158765077803,0.014888428630118956,1.0,True,False
Thyroid Problem,"Glycohemoglobin (HbA1c, %)",WBC Count (10^3/uL),Ratio,-0.12996623047572176,0.006300696370189674,3346.241312725235,-0.009318086377000115,0.8374414836616204,3353.976650901611,0.006893495621835346,0.8208873030740884,3353.96965775344,7.72834502820524,0.04720126472653418,1.0,True,False
High Cholesterol,BUN Kidney (mg/dL),Insulin (uIU/mL),Ratio,-0.19957413517468348,0.00016049504256956699,2782.651296175485,0.09029411828539632,0.061866147407106525,2795.665949588558,0.14610434603271952,0.005160971707860692,2790.3745427488248,7.723246573339566,0.0017176726963967035,1.0,True,False
Hypertension,Platelet Count (10^3/uL),Total Cholesterol (mg/dL),Ratio,0.1531526421672123,4.885086704097187e-06,5754.815182215353,0.12293234138925867,0.00026595637244130504,5762.536768322239,-0.09950837414585949,0.0020501631293707106,5766.232269885209,7.721586106886207,6.816400052228632e-05,0.04689683235933299,True,True
Liver Condition,Calcium (mg/dL),Triglycerides (mg/dL),Ratio,-0.3406684333715325,0.00415265989892653,998.4303522291104,-0.049710116002868225,0.5810424244687145,1007.5004202045789,0.08580410298697748,0.15267280155533772,1006.1492968426035,7.718944613493022,0.032676668057126795,1.0,True,False
Arthritis,Potassium (mmol/L),hs-CRP Inflammation (mg/L),Ratio,-0.22915694459482813,3.219027317713933e-08,5013.457312684812,-0.005410719000483629,0.8743074462799781,5047.0832328712695,0.16677848229594977,1.9499785459338606e-06,5021.155731906451,7.698419221639597,6.047487720167075e-07,0.00030902662250053756,True,True
Heart Attack,Diastolic BP (mmHg),Waist Circumference (cm),Difference,-0.31172471681223207,7.087703984444632e-06,1529.463282196588,-0.17757332799973874,0.006833001597669031,1542.155229397185,0.26858102681220913,0.00042919045924295804,1537.152030137433,7.688747940845133,9.587355431152273e-05,0.06804195825066847,True,False
Heart Attack,Waist Circumference (cm),Diastolic BP (mmHg),Difference,0.31172471681223207,7.087703984444632e-06,1529.463282196588,0.26858102681220913,0.00042919045924295804,1537.152030137433,-0.17757332799973874,0.006833001597669031,1542.155229397185,7.688747940845133,9.587355431152273e-05,0.06804195825066847,True,False
Heart Attack,Albumin (g/dL),WBC Count (10^3/uL),Ratio,-0.23008288881292363,0.002162126248659083,1673.019814032562,-0.10858471945137747,0.1279178436278257,1680.6759446889764,0.023944092904920913,0.503734135818527,1682.633843327761,7.6561306564144616,0.018368506183298404,1.0,True,False
Thyroid Problem,Platelet Count (10^3/uL),WBC Count (10^3/uL),Ratio,-0.13180424414026898,0.00658510059664256,3357.939849566628,-0.006264909201441638,0.8931612408127131,3365.5925126831958,0.006634489414580483,0.8276270861390356,3365.5648996116747,7.625050045046919,0.048967440532740956,1.0,True,False
Hypertension,Total Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Difference,-0.15123358385505004,3.3507985759790568e-06,5722.850515712982,-0.09752804051214244,0.0025899110947490995,5735.432901028028,0.12209389356286984,0.00015275332645127494,5730.448834742396,7.5983190294136875,4.723592706225983e-05,0.03216766632939894,True,True
Hypertension,Alkaline Phosphatase (U/L),Total Cholesterol (mg/dL),Difference,0.15123358385505004,3.3507985759790568e-06,5722.850515712982,0.12209389356286984,0.00015275332645127494,5730.448834742396,-0.09752804051214244,0.0025899110947490995,5735.432901028028,7.5983190294136875,4.723592706225983e-05,0.03216766632939894,True,True
Liver Condition,Platelet Count (10^3/uL),Waist Circumference (cm),Ratio,-0.2926434470370587,0.00019422794126237587,1952.5004084550133,-0.18966615798017783,0.009696691807815664,1960.3862071958788,0.17784414176303984,0.006302471332465874,1960.0967107375218,7.596302282508532,0.0020535112732585994,1.0,True,False
Heart Attack,HDL Cholesterol (mg/dL),Fasting Glucose (mg/dL),Ratio,-0.5255248953543632,5.8031282548159085e-06,847.578993645632,-0.44184773505543834,0.0002607917913190371,855.1705615594178,0.24147011730337067,0.0002549623379216744,859.0396107711837,7.591567913785866,7.95857589231896e-05,0.05571003124623272,True,False
High Cholesterol,HDL Cholesterol (mg/dL),Fasting Glucose (mg/dL),Ratio,-0.2969523827108481,3.106100393978573e-09,2777.4784339874395,-0.21116497243144733,2.409198552301849e-05,2795.873275714479,0.2410981610943195,1.5911671984181376e-07,2785.039105001674,7.560671014234686,6.496419124661068e-08,2.98185637821943e-05,True,True
Diabetes,Hemoglobin (g/dL),BUN Kidney (mg/dL),Difference,-0.2609956327957902,4.1913355044259896e-13,3919.2078143008366,-0.21833577958558495,7.781374868596505e-07,3948.430891930432,0.24748877839607553,1.4039187526857225e-11,3926.6603045158363,7.452490214999671,1.259079337815272e-11,4.02368208424895e-09,True,True
Diabetes,BUN Kidney (mg/dL),Hemoglobin (g/dL),Difference,0.2609956327957902,4.1913355044259896e-13,3919.2078143008366,0.24748877839607553,1.4039187526857225e-11,3926.6603045158363,-0.21833577958558495,7.781374868596505e-07,3948.430891930432,7.452490214999671,1.259079337815272e-11,4.02368208424895e-09,True,True
Heart Attack,Systolic BP (mmHg),hs-CRP Inflammation (mg/L),Ratio,-0.23334396062864074,0.008014387877443133,1571.2405472444595,0.009413557947389723,0.8949019993403476,1579.331491831544,0.04952796111794943,0.3879172859941926,1578.6812905029321,7.440743258472594,0.05784821325071735,1.0,False,False
Diabetes,Uric Acid (mg/dL),Body Mass Index (kg/m2),Difference,-0.5393009087027586,1.1137939926397722e-38,3715.835752015959,0.04993636887257663,0.24271074442444485,3883.4661151185587,0.5259501820743074,4.830200872108721e-37,3723.2707766344815,7.435024618522675,1.5059749759636357e-36,1.0692422329341814e-34,True,True
Diabetes,Body Mass Index (kg/m2),Uric Acid (mg/dL),Difference,0.5393009087027586,1.1137939926397722e-38,3715.835752015959,0.5259501820743074,4.830200872108721e-37,3723.2707766344815,0.04993636887257663,0.24271074442444485,3883.4661151185587,7.435024618522675,1.5059749759636357e-36,1.0692422329341814e-34,True,True
Liver Condition,Platelet Count (10^3/uL),Body Mass Index (kg/m2),Ratio,-0.27899455078687196,0.000156936732977719,2033.5717675697701,-0.19981991993488055,0.005495867559534554,2040.9843182876539,0.13381949111980773,0.02940420477894145,2044.5276970310247,7.412550717883732,0.0016871138147660722,1.0,True,False
Thyroid Problem,Albumin (g/dL),WBC Count (10^3/uL),Ratio,-0.1274352897634992,0.007168677538068279,3284.6840264654447,-0.008837098105761465,0.8531214229706379,3292.088678614105,0.006880573746148044,0.8229603178452565,3292.0747264737374,7.390700008292697,0.05269472003480511,1.0,False,False
Heart Attack,Calcium (mg/dL),WBC Count (10^3/uL),Ratio,-0.1984447178405054,0.00695036984319807,1675.1857212159039,-0.020072771670979674,0.7609274397590944,1682.7927134071788,0.023922046952633533,0.5043869507330665,1682.5486066167819,7.362885400877985,0.05132580807284729,1.0,False,False
Heart Attack,Calcium (mg/dL),Creatinine Kidney (mg/dL),Ratio,-0.26124796498218555,0.0020634167436716943,1673.5560122097443,-0.020694910530959294,0.753722972552199,1683.1323397049662,0.07634526952510673,0.08856776084975855,1680.8972881858756,7.341275976131328,0.017592185381215156,1.0,True,False
Heart Attack,Sodium (mmol/L),Triglycerides (mg/dL),Ratio,-0.3391118070540953,0.0086332156154077,860.6822627411237,-0.030613717100746476,0.7328647948704395,868.3436983737042,0.052730052348285796,0.473911874474789,868.0208237499577,7.338561008833949,0.06166582582434071,1.0,False,False
High Cholesterol,HDL Cholesterol (mg/dL),Albumin (g/dL),Ratio,-0.28320622233500475,1.910668488758745e-14,5703.512071471143,-0.25754180697322776,5.194929518073584e-13,5710.830523312794,0.06455889953989036,0.06282213044698362,5762.207533812771,7.31845184165104,6.844185631374609e-13,1.8342417492083952e-10,True,True
Liver Condition,Body Mass Index (kg/m2),Triglycerides (mg/dL),Ratio,-0.34228423273608305,0.00543788976057814,973.85088027438,0.01546872721461767,0.872117919721153,982.7805574148281,0.08661011952581928,0.15003798958234818,981.1259170300575,7.275036755677547,0.04177739886557976,1.0,True,False
Thyroid Problem,Sodium (mmol/L),WBC Count (10^3/uL),Ratio,-0.125102446485544,0.00777858359174369,3284.802699768843,0.0024582992261361425,0.9554340927320752,3292.1197987228616,0.006880573746148044,0.8229603178452565,3292.0747264737374,7.272026704894415,0.05661440673293361,1.0,False,False
Liver Condition,LDL Cholesterol (mg/dL),Platelet Count (10^3/uL),Ratio,0.239570609745058,0.0011987101426520312,991.4523215365998,0.10618824136134823,0.21368035488637027,999.3638897750542,-0.14405998147631932,0.14922164650105116,998.7046908178288,7.252369281228994,0.010764843189391487,1.0,True,False
Diabetes,Diastolic BP (mmHg),ALT Liver Enzyme (U/L),Difference,-0.16824290224881283,8.413232489643479e-06,3779.498948225216,-0.09902920060442208,0.015076340089825483,3791.4268338419247,0.13648992480231123,0.00045773186267256957,3786.7394340541323,7.240485828916462,0.0001120208486831864,0.0807670319005774,True,False
Diabetes,ALT Liver Enzyme (U/L),Diastolic BP (mmHg),Difference,0.16824290224881283,8.413232489643479e-06,3779.498948225216,0.13648992480231123,0.00045773186267256957,3786.7394340541323,-0.09902920060442208,0.015076340089825483,3791.4268338419247,7.240485828916462,0.0001120208486831864,0.0807670319005774,True,False
Heart Attack,HDL Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Ratio,-0.46209673853169303,1.0161008503542893e-06,1655.544306815221,-0.36536969894263593,1.8400815572063318e-05,1662.7423951796393,0.19503399953274167,0.00015944939238459534,1671.1611917238445,7.198088364418254,1.536152466677351e-05,0.009754568163401178,True,True
Arthritis,hs-CRP Inflammation (mg/L),WBC Count (10^3/uL),Ratio,0.18847198871961618,4.329299824568221e-08,5024.094241234745,0.16687549107802582,1.894648264641766e-06,5031.237481855742,0.14054974975239284,0.11820367604534213,5053.71490865769,7.143240620996949,8.023412802288596e-07,0.00041561278315854923,True,True
Liver Condition,Systolic BP (mmHg),Creatinine Kidney (mg/dL),Ratio,0.19514422866406358,0.002925701915541557,1944.9796339966128,0.07984236521043228,0.23635788197586916,1952.0761005854006,-0.09951300361221989,0.302848045326062,1952.0940432008774,7.0964665887877345,0.023822509235961783,1.0,True,False
Liver Condition,HDL Cholesterol (mg/dL),Uric Acid (mg/dL),Ratio,-0.2977813920217855,0.00047485249387209426,2044.210280284382,-0.1816689588921028,0.012528129925743703,2051.2981030779856,0.14898072111233282,0.021785180640593624,2052.774321832573,7.087822793603664,0.004642142506285239,1.0,True,False
Thyroid Problem,Total Cholesterol (mg/dL),WBC Count (10^3/uL),Ratio,-0.12917815298391164,0.005418006260280287,3303.5083609865105,-0.04467007954215867,0.3224783882212141,3310.57789770232,0.006782240488811225,0.8251275805903984,3311.5161912355734,7.0695367158095905,0.04167697123292528,1.0,True,False
Heart Attack,LDL Cholesterol (mg/dL),Creatinine Kidney (mg/dL),Ratio,-0.5375404352937971,2.8180973128978547e-05,841.42556258065,-0.35441689168236185,0.0006102038881485324,848.4900811877055,0.064623118858183,0.2890684131023008,860.2481199116356,7.064518607055561,0.00034375774083633296,0.2705373420381941,True,False
Arthritis,Sodium (mmol/L),Waist Circumference (cm),Difference,-0.44130550883547454,6.489844775185852e-32,4646.320056150287,-0.09313581168522717,0.007306658179152683,4781.2095716656395,0.4298876815422087,1.739679301841857e-30,4653.383678770283,7.06362261999584,6.558158930714124e-30,6.230250984178418e-28,True,True
Arthritis,Waist Circumference (cm),Sodium (mmol/L),Difference,0.44130550883547454,6.489844775185852e-32,4646.320056150287,0.4298876815422087,1.739679301841857e-30,4653.383678770283,-0.09313581168522717,0.007306658179152683,4781.2095716656395,7.06362261999584,6.558158930714124e-30,6.230250984178418e-28,True,True
Arthritis,Albumin (g/dL),Insulin (uIU/mL),Ratio,-0.2032609544493553,0.0007157378097790945,2463.9154798421628,-0.12010266376457926,0.02081949296804198,2472.118075554649,0.12947420974454327,0.016011767375361377,2470.963134649746,7.047654807583058,0.006743384247529515,1.0,True,False
Hypertension,BUN Kidney (mg/dL),LDL Cholesterol (mg/dL),Ratio,0.282515700165386,4.854449781374276e-07,2784.599946299234,0.24619172282023802,4.4471474776293585e-06,2791.637761796051,-0.10321028082849892,0.022286453843476512,2809.5105614294735,7.037815496817075,7.780086460967121e-06,0.004660271790119306,True,True
Diabetes,Albumin (g/dL),Calcium (mg/dL),Ratio,-0.30829211416189767,4.610808626771396e-13,3924.4743403348734,-0.29074342140210957,1.4474157125718921e-11,3931.4977212321855,-0.024319260476926497,0.5376575076142476,3976.435305399932,7.023380897312109,1.3703951336534181e-11,4.42637628170054e-09,True,True
Hypertension,Platelet Count (10^3/uL),HDL Cholesterol (mg/dL),Ratio,0.23068342228349908,6.829861282638691e-12,5726.5246706560865,0.12293234138925867,0.00026595637244130504,5762.536768322239,-0.22316164942084576,1.845424128112751e-10,5733.547245193993,7.022574537906621,1.767295641868772e-10,6.556666831333143e-08,True,True
Heart Attack,Potassium (mmol/L),hs-CRP Inflammation (mg/L),Ratio,-0.2511692586488828,0.005962379036850242,1671.9189722386927,0.08323999161968051,0.18599160944636084,1678.9179028560952,0.04316926575658683,0.44614747890707107,1680.126562594317,6.998930617402493,0.045069951774616,1.0,True,False
Liver Condition,HDL Cholesterol (mg/dL),Alkaline Phosphatase (U/L),Ratio,-0.45050922042128705,1.0203048571041136e-07,2024.868148329076,-0.1821918253581593,0.012289421598959299,2051.2607923505493,0.26005548606500534,2.978577022892222e-07,2031.8571346002418,6.988986271165913,1.8240086830911527e-06,0.000979492662819949,True,True
