Biomarker_A,Biomarker_B,Gate_Type,N_Both,beta_A,beta_B,beta_int,z_int,p_int,dep_rate_both,dep_rate_control,FDR_q
LBXSCR,LBXSAL,High-Low,84,0.2773234631670477,0.334487642648024,-0.5417049193512476,-1.1707309258085792,0.24170695026317346,0.08333333333333333,0.08568887131844238,0.8829995525349683
systolic_bp,LBDLDL,Low-Low,27,0.08303421692204158,0.19356342658919826,-1.2236741252055487,-1.1685359751449098,0.24259063676656534,0.037037037037037035,0.0857985257985258,0.8829995525349683
LBXSCA,LBXHGB,Low-High,35,-0.11984457392590449,-0.09944797678857842,0.6597823367932497,1.1634230202633764,0.24465791408461446,0.11428571428571428,0.08557096488639716,0.8829995525349683
LBXHSCRP,LBXHGB,TwoSided,130,0.5984305287587467,0.02522773999304675,0.333569237114529,1.1624447918654996,0.24505483783784998,0.2,0.08419380460683082,0.8829995525349683
diastolic_bp,LBXSNASI,High-High,129,0.1545687003830133,0.06675522895793011,0.3568358036829934,1.1591192476385361,0.2464075812624329,0.13953488372093023,0.08497964856547205,0.8829995525349683
systolic_bp,LBXSAPSI,Low-High,22,0.10025200321261703,0.3809833745186415,-1.2071998895226157,-1.1586060417663013,0.24661680504550498,0.045454545454545456,0.08575638506876228,0.8829995525349683
diastolic_bp,LBXGLU,TwoSided,64,0.13907508142237773,0.7564638833515519,-0.5169528657497038,-1.1571386463705386,0.24721571949393872,0.109375,0.08551982639573881,0.8829995525349683
BMXBMI,BMXWAIST,Low-Low,455,0.11603823486801583,-0.5664597433261707,0.4652312939076364,1.153875535997042,0.24855120021803856,0.09230769230769231,0.08535959782497178,0.8829995525349683
LBDLDL,LBXPLTSI,Low-High,22,0.20223136012917314,0.2922159046015083,-1.2056531809804594,-1.1527679499583507,0.24900564268898295,0.045454545454545456,0.08575638506876228,0.8829995525349683
systolic_bp,LBXSUA,Low-Low,88,-0.028432817976943872,-0.17103330157991994,0.449286276375504,1.152707800083818,0.24903033879795333,0.125,0.08532726913189638,0.8829995525349683
LBXIN,LBXHGB,TwoSided,39,0.8661061999589333,0.11526756506713544,-0.6712665000181111,-1.1522972619192988,0.24919894174131285,0.10256410256410256,0.08560464429794352,0.8829995525349683
BMXWAIST,LBXTC,High-High,72,0.5333359316597553,0.1603133605643451,-0.49245938794936606,-1.149984413285728,0.2501502910713941,0.09722222222222222,0.0855873642645607,0.8829995525349683
BMXBMI,LBXGH,TwoSided,147,0.397069241165484,0.25186582568459115,0.309225578749263,1.149676553200392,0.2502771149054276,0.1836734693877551,0.08423669816011935,0.8829995525349683
diastolic_bp,LBXGLU,High-High,32,0.2520969252031485,0.7270555121719912,-0.7373350687156983,-1.149223263609298,0.25046393055497607,0.09375,0.08564405113077679,0.8829995525349683
LBXTC,LBXSKSI,TwoSided,348,0.024885610451691416,0.0280029996284411,0.2555056631655201,1.147743540944573,0.25107445087321556,0.10919540229885058,0.08483864420539883,0.8829995525349683
LBXTC,LBXSBU,High-Low,39,0.12786944105401968,0.42739200029151403,-0.7251177105658858,-1.147303334982068,0.25125627617459556,0.07692307692307693,0.08570304044081473,0.8829995525349683
LBDLDL,LBXSUA,High-High,56,0.22047264126958796,-0.20925807661130327,-0.8627492740207806,-1.1468745335266068,0.2514334792054638,0.03571428571428571,0.0859452000788488,0.8829995525349683
BMXWAIST,LBXHGB,TwoSided,322,0.16992925083293858,0.0448299945217244,0.24808386693719892,1.1444581591247216,0.2524336804962971,0.12422360248447205,0.08441295546558704,0.8829995525349683
BMXBMI,LBXHSCRP,TwoSided,195,0.3408340356601966,0.45241038492245744,0.3109204011938889,1.142245595346269,0.25335194837537245,0.2153846153846154,0.08314180073948237,0.8829995525349683
LBXIN,LBXSKSI,High-High,22,0.8335712348778156,0.212914211379475,-0.8936343755235091,-1.141943239696981,0.2534776137717577,0.09090909090909091,0.0856581532416503,0.8829995525349683
LBXGH,LBXSBU,TwoSided,153,0.4170960864223101,0.24114542987176854,-0.35775606064888305,-1.1391779626581648,0.2546289351710179,0.10457516339869281,0.08538163001293661,0.8829995525349683
LBXSASSI,LBXPLTSI,High-High,30,0.3579405769566331,0.2948797793322314,-0.865377199612191,-1.1378896413256359,0.25516656722735287,0.06666666666666667,0.08572552103814393,0.8829995525349683
LBDLDL,LBXSKSI,Low-High,61,0.21354067740332008,0.22286389363607575,-0.6398110172846935,-1.133829148550619,0.2568662215717652,0.06557377049180328,0.08579035598067251,0.8829995525349683
LBXTR,LBXSBU,TwoSided,25,0.2618521945737065,0.19072803330413604,0.6311035375182662,1.1305197678387957,0.2582572736474419,0.2,0.08538862140119878,0.8829995525349683
systolic_bp,LBXSASSI,TwoSided,68,0.06282775234564346,0.38027485912090037,-0.5725039532750485,-1.1288900160933057,0.25894423297347735,0.07352941176470588,0.08575093743832643,0.8829995525349683
LBDHDD,LBXTR,Low-High,66,0.5082112919197652,0.05846857947343957,0.4957027054605196,1.1243728576771699,0.2608548816510665,0.18181818181818182,0.08504340962904498,0.8829995525349683
LBXSCA,LBXPLTSI,High-Low,66,0.09204685611689388,-0.13426023605304785,0.47697351752046296,1.122358439603725,0.26171006777729944,0.12121212121212122,0.08543804262036306,0.8829995525349683
diastolic_bp,LBXSUA,Low-High,71,-0.06468700663862252,-0.29812741853373614,0.5020564609717989,1.1220749804442123,0.2618305607617283,0.09859154929577464,0.0855789161978087,0.8829995525349683
systolic_bp,LBXSAL,Low-Low,69,0.11153330853986125,0.34032759796752743,-0.5231521598170569,-1.11855015172961,0.2633320996384547,0.08695652173913043,0.08566071252343826,0.8829995525349683
LBXSAL,LBXPLTSI,Low-High,184,0.23140087836979503,0.1758940153921762,0.28977761969911847,1.1181791933039429,0.26349046881604987,0.16847826086956522,0.08414853264124576,0.8829995525349683
BMXBMI,LBXSNASI,Low-High,63,0.00752875905762068,0.08645061577157143,0.457113836086131,1.118170704044308,0.2634940938107694,0.14285714285714285,0.08531413354374198,0.8829995525349683
diastolic_bp,LBXSUA,High-High,122,0.2724272453556629,-0.19458920513342073,-0.5144604915840881,-1.117382484154837,0.2638308211414707,0.04918032786885246,0.08611111111111111,0.8829995525349683
LBXGH,LBXSCA,High-Low,57,0.37148734024008,-0.137244900730327,0.4558325623285553,1.1138180815312417,0.26535723828667257,0.15789473684210525,0.08526367668802366,0.8829995525349683
LBXSATSI,LBXSKSI,TwoSided,118,0.21942053880654455,0.05023942361831759,0.36008748196936957,1.1137128757589483,0.2654023837613071,0.13559322033898305,0.08508528361761206,0.8829995525349683
LBXSKSI,LBXSCA,Low-Low,81,-0.10184994449092408,-0.13563654987197857,0.4508153477558707,1.1131691139140112,0.26563580497177786,0.1111111111111111,0.08546586305701018,0.8829995525349683
LBXGLU,LBXSBU,High-High,50,0.7355915049310328,0.11290333418177902,-0.5802336118002517,-1.1127191653396789,0.26582906172210063,0.1,0.08559889676910953,0.8829995525349683
systolic_bp,LBXSKSI,Low-Low,44,-0.00872611288153305,-0.09267845847760531,0.541409208463043,1.1124640425472396,0.26593868213186445,0.13636363636363635,0.08544989171096673,0.8829995525349683
LBXSATSI,LBXHGB,TwoSided,159,0.3738527003078174,0.12556851226506233,-0.3871370277685936,-1.1122017376693747,0.26605142096156,0.07547169811320754,0.08583092701384049,0.8829995525349683
LBXGLU,LBXTR,High-High,54,0.5541002752505343,0.0652608900065523,0.5122899525669752,1.1099226647321667,0.26703235294514294,0.2037037037037037,0.08504138746551045,0.8829995525349683
LBXGLU,LBXSATSI,High-High,39,0.5709026237193482,0.22040794373654082,0.49274365911180157,1.1092125233563117,0.267338511340671,0.23076923076923078,0.08511266358358752,0.8829995525349683
LBXIN,LBXSKSI,High-Low,16,0.6694608616041765,-0.08721887578234502,0.7043904955058956,1.1071763120849791,0.2682177069359507,0.25,0.085411348910269,0.8829995525349683
systolic_bp,LBXSASSI,High-High,57,0.0636532687864247,0.36921710696202303,-0.6199523425312924,-1.106973700865027,0.26830529897215205,0.07017543859649122,0.08575653031049778,0.8829995525349683
systolic_bp,diastolic_bp,Low-Low,101,-0.031170881213323984,-0.0864770449030905,0.4209784831436681,1.10528380844717,0.2690366316170554,0.1188118811881188,0.08533808533808533,0.8829995525349683
LBXTC,LBXPLTSI,Low-Low,101,0.0979489539674331,-0.020379569300012345,-0.5545559095378623,-1.1037878700630586,0.2696851678851775,0.04950495049504951,0.08603108603108603,0.8829995525349683
diastolic_bp,LBXGH,TwoSided,145,0.1491132192941419,0.42463498582353343,-0.3562375768424238,-1.10185908855964,0.27052293705155106,0.09655172413793103,0.08551257830366908,0.8829995525349683
BMXBMI,LBXSAL,High-High,21,0.5512435934319473,0.019896126144334596,0.6384561895719919,1.0993755335705766,0.2716042980873369,0.19047619047619047,0.08545329535409095,0.8829995525349683
LBXTR,LBXSBU,High-High,21,0.2718984977757579,0.049242594681335614,0.6744868282367962,1.0987243845732202,0.2718883030565872,0.19047619047619047,0.08545329535409095,0.8829995525349683
BMXBMI,diastolic_bp,Low-High,29,0.0339151991745495,0.19445711926209214,0.5818621554480359,1.0960993397399705,0.2730353035675759,0.1724137931034483,0.08542219600904355,0.8829995525349683
LBXGLU,LBXSATSI,TwoSided,39,0.5781015565784778,0.22102265342383778,0.48561284807743366,1.0952461884671738,0.273408795395379,0.23076923076923078,0.08511266358358752,0.8829995525349683
LBXSCA,LBXSAL,High-Low,29,0.183268026985272,0.3448927926339974,-0.8169705832734864,-1.090449443465129,0.2755152120219416,0.06896551724137931,0.08571709426914381,0.8829995525349683
LBXSAPSI,LBXWBCSI,High-High,20,0.32116473092591885,0.2908922234231889,0.6757689282078267,1.0880297060165136,0.2765819936687648,0.25,0.08534669023767433,0.8829995525349683
LBDLDL,LBXSCA,Low-High,31,0.06833062406572808,0.10358385152232723,0.5817976098165724,1.0789350244707157,0.2806166939775324,0.16129032258064516,0.08543899321600629,0.8829995525349683
BMXWAIST,LBXSAPSI,Low-Low,76,-0.1961598574923127,-0.06489294879444853,-0.6919348877475741,-1.0786679765216305,0.2807357662375629,0.039473684210526314,0.08601619593126605,0.8829995525349683
systolic_bp,LBXSCA,Low-High,33,0.0010395360059370033,0.10279042781703951,0.5655716859679286,1.0777988739067919,0.2811235222062074,0.15151515151515152,0.0854557970301898,0.8829995525349683
LBXSAL,LBXPLTSI,High-High,65,0.03738470834407597,0.2994977047371237,-0.5864366857415292,-1.0771419803269946,0.2814168408137423,0.06153846153846154,0.0858242083456644,0.8829995525349683
LBXSNASI,LBXSKSI,TwoSided,484,0.30359166046772007,0.13140642086919707,-0.2191167919628191,-1.0757910032709281,0.28202073679119155,0.09710743801652892,0.08509981477670303,0.8829995525349683
LBXIN,LBXPLTSI,High-High,24,0.827695498987637,0.28221133117425806,-0.713772389390115,-1.072581113569828,0.28345910235652516,0.125,0.08557673413244252,0.8829995525349683
LBXSAPSI,LBXSUA,High-High,82,0.3956418037873927,-0.20138442972200946,-0.5344248311488565,-1.0724835827443755,0.28350288398617507,0.06097560975609756,0.08586956521739131,0.8829995525349683
LBXSNASI,LBXPLTSI,High-High,110,0.15813569889846382,0.3129329611167985,-0.37986259146322415,-1.0718186709391533,0.28380148522648585,0.1,0.08551327784383671,0.8829995525349683
LBXSASSI,LBXHGB,High-High,60,0.3627354805352908,-0.023797597832189595,-0.6785679175319682,-1.0706372769428272,0.28433255549392866,0.05,0.08588049694340366,0.8829995525349683
BMXWAIST,LBXSUA,TwoSided,411,0.18456712592418256,-0.2693089021697951,0.2348838239418811,1.064845699268813,0.28694576101680014,0.09975669099756691,0.08507813297926667,0.8829995525349683
LBXSBU,LBXPLTSI,TwoSided,239,0.2611218137706476,0.17860552020628423,-0.2808666412438875,-1.0613028838673355,0.28855227557712815,0.09623430962343096,0.08541603934557863,0.8829995525349683
systolic_bp,LBXSKSI,High-High,126,0.08778040449921554,0.24157565097553949,-0.3917839861919777,-1.0595060923742403,0.28936935612056736,0.07936507936507936,0.08574831282254863,0.8829995525349683
BMXBMI,LBDHDD,High-High,39,0.5251003698688314,-0.26462660291857565,0.4736070428356447,1.057992755421041,0.29005874524733866,0.1794871794871795,0.08530945586932992,0.8829995525349683
LBXTR,LBXHGB,TwoSided,55,0.22668164340767752,0.07996315742298025,0.4861145842637645,1.0567143641032042,0.29064196739949444,0.14545454545454545,0.08534542229230314,0.8829995525349683
LBXIN,LBXSCA,High-High,15,0.6740512903110304,0.10975210368017833,0.671793051017882,1.0534557421699562,0.2921321681591581,0.26666666666666666,0.08540296456267792,0.8829995525349683
diastolic_bp,LBXHSCRP,TwoSided,88,0.1369880585972725,0.7677190983005829,-0.37284619895981996,-1.051586050167554,0.2929895106999727,0.13636363636363635,0.08522839628238085,0.8829995525349683
LBXSASSI,LBXHGB,High-Low,25,0.24209731112626026,0.17869968211096277,0.5687843385740324,1.0456262704050054,0.2957336154485837,0.2,0.08538862140119878,0.8829995525349683
LBXTC,LBXSCR,Low-High,55,0.07384129129067474,0.27230261527918886,-0.668339453083802,-1.0414899545895426,0.29764821298295585,0.05454545454545454,0.08583817877205085,0.8829995525349683
LBXGH,LBXSKSI,TwoSided,184,0.28906979189582094,0.04020916621204292,0.28223736782230546,1.036190240861245,0.3001133987616814,0.1358695652173913,0.08474745458175284,0.8829995525349683
LBDHDD,LBXHGB,Low-Low,30,0.6314337622825807,0.22396313492991665,-0.656832359884573,-1.0339548212307095,0.30115728451788615,0.1,0.08562721195438458,0.8829995525349683
diastolic_bp,LBDHDD,High-Low,43,0.25871388668622314,0.639205994453103,-0.5765597265779007,-1.0336391280911144,0.3013049000621092,0.09302325581395349,0.08563835023132198,0.8829995525349683
LBXGH,LBXSAL,High-Low,126,0.44887128125749876,0.32935120072704455,-0.3265159104051248,-1.0332984864127848,0.3014642353782312,0.12698412698412698,0.0851528384279476,0.8829995525349683
LBXSAL,LBXHSCRP,TwoSided,176,0.10717659672226904,0.562631494608007,0.2798797811657107,1.029363977346519,0.3033086699157197,0.19886363636363635,0.08368242569319768,0.8829995525349683
LBXSNASI,LBXHGB,High-High,125,0.15186888675276758,-0.004183130811110685,-0.4414410842868878,-1.027807440367249,0.30404041566789974,0.056,0.08603751116403692,0.8829995525349683
diastolic_bp,LBXSATSI,High-High,107,0.15375077847838728,0.21518828291003753,0.3511332322975309,1.0249601889726017,0.3053819727003251,0.14018691588785046,0.08509162951956414,0.8829995525349683
LBXIN,LBXHGB,High-Low,18,0.8193377854443941,0.215886646144069,-0.809016459328832,-1.0247263948809553,0.3054923050905334,0.1111111111111111,0.08562450903377848,0.8829995525349683
diastolic_bp,LBXSCA,TwoSided,313,0.06670847477592962,-0.010928465494816327,0.2339463109961676,1.0235300789865982,0.3060572856670887,0.11182108626198083,0.0848417433511983,0.8829995525349683
LBXHSCRP,LBXHGB,High-Low,114,0.6051491335999841,0.08054057061847772,0.30971502757308683,1.0212476640687396,0.30713711522486487,0.21052631578947367,0.08425852498017447,0.8829995525349683
LBXGH,LBXSUA,High-Low,65,0.4503625655094312,-0.08018604714843204,-0.5103256271267972,-1.020703397418644,0.30739498441028223,0.07692307692307693,0.08572555983032455,0.8829995525349683
LBXHSCRP,LBXWBCSI,TwoSided,21,0.7188111520086881,0.5299850321038758,-0.718969768779961,-1.0198737219099492,0.3077883537424282,0.14285714285714285,0.08555151753265887,0.8829995525349683
LBXHSCRP,LBXWBCSI,High-High,21,0.7188111520086881,0.5299850321038758,-0.718969768779961,-1.0198737219099492,0.3077883537424282,0.14285714285714285,0.08555151753265887,0.8829995525349683
BMXBMI,LBXGLU,High-High,58,0.514529105223133,0.5098415396974095,0.37709053950705546,1.0179760282381278,0.3086893483507297,0.25862068965517243,0.08468059936908517,0.8829995525349683
LBXSKSI,LBXSAL,TwoSided,372,0.02633590482398345,0.1457596944714515,0.21559363482212707,1.0162888873079392,0.30949183887816945,0.11559139784946236,0.08453713123092574,0.8829995525349683
LBXTC,LBXPLTSI,High-High,97,0.1382593353535428,0.30605118745818616,-0.3910529118499794,-1.0116850437611666,0.31168866884563584,0.09278350515463918,0.08560118753092529,0.8829995525349683
LBDLDL,LBXHSCRP,TwoSided,23,0.1409004779519289,0.6770360585666736,0.5157287492820521,1.010466986433547,0.31227160857961156,0.2608695652173913,0.08527360251498182,0.8829995525349683
LBDLDL,LBXPLTSI,Low-Low,57,0.20881101709162891,-0.04137018530538216,-0.6463006411579191,-1.0088129371917376,0.3130643553740454,0.05263157894736842,0.08585510103499261,0.8829995525349683
LBXGLU,LBXSBU,TwoSided,56,0.7354645424960926,0.22893281811436458,-0.45578361878763396,-1.0060076152030106,0.31441190687582565,0.125,0.08545239503252514,0.8829995525349683
LBXTC,LBXSAPSI,TwoSided,229,0.03601368205629094,0.14685807887646649,0.251299697363772,1.005729592349622,0.31454566406566076,0.12663755458515283,0.08472876767271634,0.8829995525349683
LBDHDD,LBXSBU,Low-High,48,0.6328190337131412,0.11261562012191645,-0.5605566092692906,-1.0032393263821482,0.3157454026109665,0.08333333333333333,0.08568051999212133,0.8829995525349683
LBXTC,LBXSKSI,High-High,79,0.0628970712662621,0.15560731869244987,0.36820940738495817,1.0012842652099099,0.3166893977874714,0.13924050632911392,0.08525140768546874,0.8829995525349683
LBXGH,LBXSCR,High-High,70,0.3663286122373677,0.02339182561582318,0.4232017061077041,0.9991139343996008,0.31773950170766885,0.15714285714285714,0.0851756810106593,0.8829995525349683
systolic_bp,LBXSBU,High-High,162,0.08267561731608125,0.15391536386967633,-0.34647491368600447,-0.9987126267448477,0.31793392216667105,0.08024691358024691,0.08575697211155378,0.8829995525349683
LBDHDD,LBXSBU,TwoSided,194,0.08719734499056651,0.25673071881887893,-0.29351283064300177,-0.9971080792287755,0.31871205183957596,0.08762886597938144,0.08563149480415667,0.8829995525349683
diastolic_bp,LBXSASSI,TwoSided,77,0.09054372642753537,0.1998170301030502,0.3897337628183469,0.9959963944670849,0.31925189702972623,0.14285714285714285,0.08523456790123457,0.8829995525349683
LBXWBCSI,LBXPLTSI,TwoSided,40,0.6499200883842449,0.15168347940440427,-0.6182648705929696,-0.9953086032078072,0.3195861947879922,0.1,0.08561306829364299,0.8829995525349683
LBXTR,LBXSNASI,High-High,21,0.2821618691043071,0.10371304497691931,0.6047182402478123,0.9946448829067304,0.31990901001759653,0.19047619047619047,0.08545329535409095,0.8829995525349683
LBXSCR,LBXSKSI,High-Low,19,0.14126092106264854,-0.07702342459668238,0.6710095694366749,0.9940698150929106,0.32018887949696206,0.15789473684210525,0.08553471472061279,0.8829995525349683
diastolic_bp,LBXHGB,Low-High,28,-0.04936961254638016,-0.08805248521983923,0.6365296804052494,0.9920001044274375,0.32119747447509284,0.10714285714285714,0.08561037939846668,0.8829995525349683
diastolic_bp,LBDLDL,High-High,55,0.24899703048184535,0.20831908662561818,-0.5545826932142005,-0.9910786987735098,0.3216471534067986,0.07272727272727272,0.08573962747610131,0.8829995525349683
diastolic_bp,LBXWBCSI,TwoSided,33,0.12468415059413138,0.6331557543079881,-0.6721562052705637,-0.9829206526552681,0.32564649237613763,0.09090909090909091,0.08565247320287148,0.8829995525349683
systolic_bp,LBXTR,High-High,43,0.05654819945849887,0.43111570837603314,-0.6355725240398601,-0.9826828541553345,0.3257635519144887,0.06976744186046512,0.08573678511664534,0.8829995525349683
LBXSATSI,LBXSCA,High-Low,51,0.25860496198437716,-0.12662845245983567,0.44365803733307985,0.9787082284210709,0.32772416522653947,0.13725490196078433,0.08541030440350704,0.8829995525349683
LBXSCR,LBXSCA,TwoSided,94,0.3127671115552964,0.05195641132820393,-0.4426709296803239,-0.97366467483414,0.3302230624244372,0.07446808510638298,0.08577364463791057,0.8829995525349683
LBXGH,LBXHSCRP,High-High,71,0.40966035865284034,0.7291348043348468,-0.35885834333245625,-0.9720637074027481,0.3310188558563997,0.16901408450704225,0.08508538150231962,0.8829995525349683
LBXHSCRP,LBXPLTSI,High-High,111,0.5976174387855652,0.15985248124121101,0.29343832361676797,0.971925628052428,0.3310875490659645,0.21621621621621623,0.08423347537409573,0.8829995525349683
BMXBMI,LBXSKSI,TwoSided,262,0.40450556457770254,0.03826659410119604,0.21491774848674908,0.9716428238537954,0.3312282703375721,0.1450381679389313,0.0841046277665996,0.8829995525349683
LBXSBU,LBXSCA,Low-Low,57,0.3168242503778001,-0.14255252543912716,0.41085129682728494,0.9712950357915263,0.33140138012178333,0.15789473684210525,0.08526367668802366,0.8829995525349683
systolic_bp,LBXSATSI,High-High,62,0.0026775676166647436,0.2508519054001096,0.3940802102321967,0.9710853750825488,0.33150576595741943,0.14516129032258066,0.08530571992110454,0.8829995525349683
LBXGH,LBXPLTSI,TwoSided,164,0.4167949421458169,0.16709419318640356,-0.29330734958665955,-0.9705888660166737,0.3317530525684169,0.10365853658536585,0.08537557282327157,0.8829995525349683
LBXSAPSI,LBXSCR,TwoSided,68,0.17295652321976834,0.0831159839685548,0.4080034949514117,0.968738646462102,0.3326756051081452,0.14705882352941177,0.0852575488454707,0.8829995525349683
LBDHDD,LBXSNASI,High-Low,125,-0.2366539510122498,0.38018568920849716,-0.37133450737708495,-0.9640276482588219,0.33503206444337397,0.072,0.08583903939664583,0.8829995525349683
LBXGH,LBXSKSI,High-Low,45,0.3791870461926214,-0.08285861214710949,0.43492454050092494,0.9637671565806755,0.33516267636039765,0.15555555555555556,0.08535985034951266,0.8829995525349683
BMXBMI,LBXSCR,TwoSided,50,0.42567076765785883,0.09027029855839812,0.4194858734233852,0.9634563245844983,0.3353185720948304,0.18,0.08520488573680063,0.8829995525349683
LBXHSCRP,LBXPLTSI,High-Low,18,0.7269154602521063,-0.028095770397752136,-1.0048078238108233,-0.9586252535128095,0.33774756583040744,0.05555555555555555,0.08572270227808326,0.8829995525349683
BMXBMI,LBXSBU,High-High,72,0.5900465182325201,0.12304327986847524,-0.39607552017161174,-0.9584096228340043,0.3378562447595804,0.1111111111111111,0.08548864758144126,0.8829995525349683
LBXSAPSI,LBXPLTSI,Low-Low,38,-0.125312272332019,-0.04410570788750882,-1.000992036714025,-0.9579330472487116,0.33809652089578257,0.02631578947368421,0.0858913813459268,0.8829995525349683
LBXSKSI,LBXSAL,Low-High,86,-0.0164753544638946,0.02753980139744091,-0.5223493742564127,-0.9568509693581122,0.3386424817944047,0.046511627906976744,0.08600237247924081,0.8829995525349683
LBXSCR,LBXSNASI,High-High,48,0.10558055718317315,0.0941933208249782,0.45466789965008814,0.9563815204345503,0.3388795175104279,0.14583333333333334,0.08538506992318298,0.8829995525349683
LBXTC,LBXSCA,TwoSided,368,0.12459284228762128,0.07630418393784372,-0.22473323920982086,-0.9558295020606435,0.3391583806448222,0.08152173913043478,0.08582468985153549,0.8829995525349683
LBXSAPSI,LBXSNASI,High-Low,95,0.29518896511505716,0.29953822622165793,0.3026620587752688,0.9554947718879275,0.33932754797417897,0.17894736842105263,0.08479271791827446,0.8829995525349683
LBDHDD,LBXSCA,Low-High,44,0.5493116189906005,0.10444368105652097,0.41339061268517735,0.952575723964396,0.34080508199778226,0.18181818181818182,0.08525300255955896,0.8829995525349683
LBXSUA,LBXHSCRP,High-High,64,-0.3363703511943037,0.6772589818495286,0.3817501480843698,0.9523141401631681,0.34093768870629027,0.15625,0.08522391004142829,0.8829995525349683
LBXIN,LBXSATSI,TwoSided,26,0.806443861957377,0.3089674990582894,-0.6359478245639845,-0.9515063906352415,0.3413473759663911,0.11538461538461539,0.0855935534591195,0.8829995525349683
LBXIN,LBXSATSI,High-High,26,0.806443861957377,0.3089674990582894,-0.6359478245639845,-0.9515063906352415,0.3413473759663911,0.11538461538461539,0.0855935534591195,0.8829995525349683
LBXTC,LBXHGB,Low-High,53,0.07249342937269951,-0.024821866693577263,-0.7101353939506543,-0.951360867882768,0.3414212179992645,0.03773584905660377,0.08591979505369987,0.8829995525349683
systolic_bp,LBXTC,TwoSided,312,-0.005914613953665973,0.03714567985902311,0.21796448070737282,0.949085426473801,0.34257716586593545,0.11217948717948718,0.08483316481294237,0.8829995525349683
LBXGH,LBXSAL,High-High,34,0.4344292188566142,0.031321199376034205,-0.7119529622654226,-0.9479345433683771,0.3431627781214084,0.058823529411764705,0.08575924468922108,0.8829995525349683
BMXBMI,diastolic_bp,High-High,142,0.5895534826746686,0.22964799634655614,-0.28663376732673346,-0.9472341419107878,0.3435194813999197,0.1267605633802817,0.08508946322067594,0.8829995525349683
systolic_bp,LBXHSCRP,High-High,56,0.06851138506086242,0.749956114993171,-0.4176693277841859,-0.9444208890924205,0.34495461101398206,0.125,0.08545239503252514,0.8829995525349683
BMXBMI,LBXSAPSI,High-High,121,0.5111618920705729,0.2547669444084544,0.2657737599653921,0.9443042846266373,0.3450141770694547,0.2066115702479339,0.08421783553218927,0.8829995525349683
BMXWAIST,LBXPLTSI,Low-High,62,-0.18269086234542314,0.2825279370615937,-0.5149884584066635,-0.9440259262937799,0.34515639975319456,0.06451612903225806,0.08579881656804733,0.8829995525349683
LBXGLU,LBXHGB,TwoSided,61,0.7389035538805897,0.11783146854865531,-0.42173519220166494,-0.942523011833755,0.3459249352489677,0.11475409836065574,0.08549452716694605,0.8829995525349683
LBXGLU,LBXPLTSI,High-Low,49,0.6082426827675036,-0.1501674153870932,0.4268433517449843,0.9419230630886898,0.3462320313545775,0.16326530612244897,0.08529498670343741,0.8829995525349683
BMXBMI,LBXHGB,Low-High,33,0.10063422392334538,-0.032602870965658476,-0.9732074510595822,-0.9393784326374816,0.3475364821883846,0.030303030303030304,0.08584914937555316,0.8829995525349683
LBDHDD,LBXSCA,TwoSided,299,0.003460363696296459,-0.004163470769225301,0.2212882042554411,0.9392405357409834,0.3476072612893353,0.10702341137123746,0.08502473997778451,0.8829995525349683
diastolic_bp,LBXHSCRP,High-High,44,0.24442462730457282,0.7414945132277305,-0.4464698615417161,-0.9367690320912293,0.34887737808324637,0.13636363636363635,0.08544989171096673,0.8829995525349683
LBXSATSI,LBXPLTSI,High-High,54,0.34106766095520247,0.29541050510005784,-0.4700218093009899,-0.9354355389116171,0.349563888996952,0.09259259259259259,0.08563263697280252,0.8829995525349683
LBXSAPSI,LBXSCA,Low-High,29,-0.1284167517477409,0.14225702862705336,-0.9771386652332049,-0.9349789110886927,0.3497991677599519,0.034482758620689655,0.08581539368917723,0.8829995525349683
LBDHDD,LBXWBCSI,TwoSided,17,0.0627614712666298,0.5889789750362794,-1.0040353023743598,-0.9347084311865019,0.3499385806690869,0.058823529411764705,0.08571428571428572,0.8829995525349683
LBXSAL,LBXHGB,High-High,199,0.04740884264212896,0.0028801102388074755,-0.3575069940429197,-0.9306940415726078,0.35201185274291225,0.05025125628140704,0.0863740877736679,0.8829995525349683
diastolic_bp,LBXSBU,High-Low,31,0.1931796044635844,0.3247024869022595,0.46334235665964835,0.9291445438444934,0.35281418258630803,0.1935483870967742,0.08534067446662079,0.8829995525349683
BMXWAIST,LBXHSCRP,TwoSided,167,0.14127413665486172,0.5763831036103362,0.25306568010054187,0.9284960014094591,0.35315034100492093,0.19760479041916168,0.08380667663178874,0.8829995525349683
BMXWAIST,LBDHDD,TwoSided,344,0.25109888642056954,0.08941587849269118,-0.21487940867348768,-0.9284072809031434,0.3531963431704569,0.09302325581395349,0.08541286264962467,0.8829995525349683
LBXSCA,LBXHSCRP,Low-High,79,-0.1913832379103597,0.665199032886909,0.3326501618600153,0.9272624714987907,0.353790274261366,0.17721518987341772,0.08495505284994567,0.8829995525349683
BMXBMI,LBXTC,TwoSided,247,0.4085027983840678,0.04371572793800852,0.2085631916689313,0.9261166120931336,0.35438538178027346,0.145748987854251,0.08417880462079357,0.8829995525349683
LBXGH,LBDHDD,TwoSided,138,0.3108677142963606,0.018156419701152792,0.2798866868042919,0.9256798703911389,0.35461237197444084,0.13043478260869565,0.08505564387917329,0.8829995525349683
